Group,shap,region
AD,0.015762947375219584,lat remainder occi lobe
AD,0.017623278093847117,lat remainder occi lobe
AD,0.011269488135937485,lat remainder occi lobe
AD,0.018816185171744014,lat remainder occi lobe
AD,0.008470264990134825,lat remainder occi lobe
AD,0.006414526892618734,lat remainder occi lobe
AD,0.011891671579445784,lat remainder occi lobe
AD,0.016129401848879024,lat remainder occi lobe
AD,0.0013807197691860975,lat remainder occi lobe
AD,0.01243819595993066,lat remainder occi lobe
AD,-0.0010695545395582175,lat remainder occi lobe
AD,-0.004500486299633434,lat remainder occi lobe
AD,0.010137134444010681,lat remainder occi lobe
AD,0.0188029031129585,lat remainder occi lobe
AD,0.02375899204806208,lat remainder occi lobe
AD,0.036266653167320424,lat remainder occi lobe
AD,0.02792142228218599,lat remainder occi lobe
AD,0.021043537507552258,lat remainder occi lobe
AD,0.02943757626898754,lat remainder occi lobe
AD,0.002020834445465437,lat remainder occi lobe
AD,0.0075528575211666425,lat remainder occi lobe
AD,0.044847792099695694,lat remainder occi lobe
AD,0.00943841640764923,lat remainder occi lobe
AD,0.010075780080426583,lat remainder occi lobe
AD,0.013304036412023256,lat remainder occi lobe
AD,0.013247477319994507,lat remainder occi lobe
AD,0.029176947374545494,lat remainder occi lobe
AD,0.027106918458364743,lat remainder occi lobe
AD,0.030527091789190018,lat remainder occi lobe
AD,0.016784672739290223,lat remainder occi lobe
AD,0.015795516301084014,lat remainder occi lobe
AD,0.01660121258671866,lat remainder occi lobe
AD,0.02245224840668986,lat remainder occi lobe
AD,0.011276944196952583,lat remainder occi lobe
AD,0.003175685985380868,lat remainder occi lobe
AD,0.01856135672889679,lat remainder occi lobe
AD,0.016670677798857263,lat remainder occi lobe
AD,0.01926454707425084,lat remainder occi lobe
AD,0.019510221949688274,lat remainder occi lobe
AD,0.018748718118631828,lat remainder occi lobe
AD,0.032466135658536524,lat remainder occi lobe
AD,0.014619587340184472,lat remainder occi lobe
AD,0.018997677356855657,lat remainder occi lobe
AD,0.010950857713804612,lat remainder occi lobe
AD,0.01795951027308182,lat remainder occi lobe
AD,0.023421766993057147,lat remainder occi lobe
AD,0.017854247089554895,lat remainder occi lobe
AD,0.0114562868981659,lat remainder occi lobe
AD,0.027198425208625976,lat remainder occi lobe
AD,0.014091255925615158,lat remainder occi lobe
AD,0.013942301256613426,lat remainder occi lobe
AD,0.018181079493359294,lat remainder occi lobe
AD,0.02006404927255924,lat remainder occi lobe
AD,0.011201931011903983,lat remainder occi lobe
AD,0.00032023056390725196,lat remainder occi lobe
AD,0.011898387675859214,lat remainder occi lobe
AD,0.021968385991998293,lat remainder occi lobe
AD,0.026725033009677553,lat remainder occi lobe
AD,0.007827489693750807,lat remainder occi lobe
AD,0.018319929960911596,lat remainder occi lobe
AD,0.0058089423934208195,lat remainder occi lobe
AD,0.02276653416837758,lat remainder occi lobe
AD,0.011015855315896616,lat remainder occi lobe
AD,0.03468117748575772,lat remainder occi lobe
AD,0.011705399250356983,lat remainder occi lobe
AD,0.006852588205307419,lat remainder occi lobe
AD,0.02160313487836481,lat remainder occi lobe
AD,0.02276097457905077,lat remainder occi lobe
AD,0.0033160809530461124,lat remainder occi lobe
AD,0.01886895344766358,lat remainder occi lobe
AD,0.00521948848110756,lat remainder occi lobe
AD,0.006248522073262541,lat remainder occi lobe
AD,0.010502249729786327,lat remainder occi lobe
AD,0.011625806398033324,lat remainder occi lobe
AD,0.03720956763578584,lat remainder occi lobe
AD,0.02307564999073613,lat remainder occi lobe
AD,0.02290926637232557,lat remainder occi lobe
AD,0.013692002181941818,lat remainder occi lobe
AD,0.010190239784549795,lat remainder occi lobe
AD,0.02650689948898056,lat remainder occi lobe
AD,0.012754236499710428,lat remainder occi lobe
AD,0.014073150268017219,lat remainder occi lobe
AD,0.01819410262468246,lat remainder occi lobe
AD,0.020059129200112408,lat remainder occi lobe
AD,0.018914808684529223,lat remainder occi lobe
AD,0.003461804341633689,lat remainder occi lobe
AD,0.03274649561074173,lat remainder occi lobe
AD,0.008025701988757914,lat remainder occi lobe
AD,0.018320121316701233,lat remainder occi lobe
AD,0.017115444191800264,lat remainder occi lobe
AD,0.011313836845557227,lat remainder occi lobe
AD,-0.006913906197552266,lat remainder occi lobe
AD,0.014864410460560615,lat remainder occi lobe
AD,0.011671694295784065,lat remainder occi lobe
AD,0.01569257258247336,lat remainder occi lobe
AD,0.012355561612424295,lat remainder occi lobe
AD,0.007154653490203247,lat remainder occi lobe
AD,0.002781279893446667,lat remainder occi lobe
AD,0.014173713870775326,lat remainder occi lobe
AD,0.0027493619840109436,lat remainder occi lobe
AD,0.017194069615745135,lat remainder occi lobe
AD,0.0038129254447565246,lat remainder occi lobe
AD,0.008368920526755145,lat remainder occi lobe
AD,0.01262929225485651,lat remainder occi lobe
AD,0.009107250460625677,lat remainder occi lobe
AD,0.021700648230664317,lat remainder occi lobe
AD,0.007349768038045164,lat remainder occi lobe
AD,0.012676877537052326,lat remainder occi lobe
AD,0.008087012640441588,lat remainder occi lobe
AD,0.009695696194209496,lat remainder occi lobe
AD,0.016015136351912377,lat remainder occi lobe
AD,0.024229750652202467,lat remainder occi lobe
AD,0.01307851742730691,lat remainder occi lobe
AD,0.012814342176492109,lat remainder occi lobe
AD,0.014722677985495588,lat remainder occi lobe
AD,0.03321891607636785,lat remainder occi lobe
AD,0.02395084047548583,lat remainder occi lobe
AD,0.009293985154307812,lat remainder occi lobe
AD,0.006517324640852649,lat remainder occi lobe
AD,0.01236060111519453,lat remainder occi lobe
AD,0.011319611620801733,lat remainder occi lobe
AD,0.036715333487916293,lat remainder occi lobe
AD,0.023395209748431574,lat remainder occi lobe
AD,0.0028193529039949403,lat remainder occi lobe
AD,0.00927106461896493,lat remainder occi lobe
AD,0.010032464259475696,lat remainder occi lobe
AD,-0.002011473529274798,lat remainder occi lobe
AD,0.004264019223866187,lat remainder occi lobe
AD,0.011019951698386828,lat remainder occi lobe
AD,0.0035951008470764267,lat remainder occi lobe
AD,0.020815721798771728,lat remainder occi lobe
AD,0.01309680265428213,lat remainder occi lobe
AD,0.023288641844892367,lat remainder occi lobe
AD,0.005691100297682281,lat remainder occi lobe
AD,0.010417411549418897,lat remainder occi lobe
AD,0.010493637825513553,lat remainder occi lobe
AD,0.00303566350326689,lat remainder occi lobe
AD,0.007243644856577502,lat remainder occi lobe
AD,0.021275923607326566,lat remainder occi lobe
AD,0.015785872819657813,lat remainder occi lobe
AD,0.007122943978735682,lat remainder occi lobe
AD,-0.0037008611019097503,lat remainder occi lobe
AD,0.023673865757282423,lat remainder occi lobe
AD,0.01941970055345261,lat remainder occi lobe
AD,0.02235955685979897,lat remainder occi lobe
AD,0.022318342981068193,lat remainder occi lobe
AD,0.012648502723255475,lat remainder occi lobe
AD,0.01113061509124252,lat remainder occi lobe
AD,0.015614093556915036,lat remainder occi lobe
AD,0.022892736907911135,lat remainder occi lobe
AD,0.007168173376866631,lat remainder occi lobe
AD,-0.004689911163967704,lat remainder occi lobe
AD,0.008078747350007026,lat remainder occi lobe
AD,0.005282156181507798,lat remainder occi lobe
AD,-0.017625766975980797,lat remainder occi lobe
AD,0.014150765347185875,lat remainder occi lobe
AD,0.005067716799120115,lat remainder occi lobe
AD,0.005173309973218701,lat remainder occi lobe
AD,0.006157782799973971,lat remainder occi lobe
AD,-0.0031166883632478743,lat remainder occi lobe
AD,0.010916155458441643,lat remainder occi lobe
AD,0.0013503389083641651,lat remainder occi lobe
AD,0.006670662860683266,lat remainder occi lobe
AD,0.01945007916213553,lat remainder occi lobe
AD,0.03279109522036197,lat remainder occi lobe
AD,0.020043682384551863,lat remainder occi lobe
AD,0.012431169590445155,lat remainder occi lobe
AD,0.011412444796691821,lat remainder occi lobe
AD,0.025686087403134487,lat remainder occi lobe
AD,0.00463204078349649,lat remainder occi lobe
AD,0.022352967337967464,lat remainder occi lobe
AD,0.024169118022846978,lat remainder occi lobe
AD,0.014970925348685896,lat remainder occi lobe
AD,0.0007173727341333877,lat remainder occi lobe
AD,0.0014531373074306462,lat remainder occi lobe
AD,0.006807419767720851,lat remainder occi lobe
AD,0.012653354293929256,lat remainder occi lobe
AD,0.013294552585380263,lat remainder occi lobe
AD,0.005572832758417971,lat remainder occi lobe
AD,0.0056622708545563845,lat remainder occi lobe
AD,-0.0017173643743685746,lat remainder occi lobe
AD,0.014180247258559674,lat remainder occi lobe
AD,0.024277680188233137,lat remainder occi lobe
AD,0.007471290826906823,lat remainder occi lobe
AD,0.0098372815817616,lat remainder occi lobe
AD,0.011462464352513475,lat remainder occi lobe
AD,0.004992526463794817,lat remainder occi lobe
AD,0.024128299418217435,lat remainder occi lobe
AD,0.021784199729233955,lat remainder occi lobe
AD,0.00816882710865063,lat remainder occi lobe
AD,0.010207130247782414,lat remainder occi lobe
AD,0.012592136815177929,lat remainder occi lobe
AD,0.03907496449015945,lat remainder occi lobe
AD,0.01411636050363839,lat remainder occi lobe
AD,0.0028174165339760683,lat remainder occi lobe
AD,-0.004887556308722036,lat remainder occi lobe
AD,0.0241020587639034,lat remainder occi lobe
AD,0.005957762476032729,lat remainder occi lobe
AD,0.019021308478179462,lat remainder occi lobe
AD,0.0140730308712009,lat remainder occi lobe
AD,0.0016522228485207477,lat remainder occi lobe
AD,0.005528558114867696,lat remainder occi lobe
AD,-0.014421345973001367,lat remainder occi lobe
AD,0.014064642426963127,lat remainder occi lobe
AD,0.01025579663528871,lat remainder occi lobe
AD,0.01671745534603074,lat remainder occi lobe
AD,0.013969065875828815,lat remainder occi lobe
AD,0.01253196504401624,lat remainder occi lobe
AD,0.012089596927655079,lat remainder occi lobe
AD,0.013769922262590568,lat remainder occi lobe
AD,0.005272357835191784,lat remainder occi lobe
AD,0.010246239712267641,lat remainder occi lobe
AD,0.02165574620506713,lat remainder occi lobe
AD,-0.0011870219338831795,lat remainder occi lobe
AD,0.006518955593528055,lat remainder occi lobe
AD,-0.003385892250127401,lat remainder occi lobe
AD,0.005783493949313758,lat remainder occi lobe
AD,0.018390212637845998,lat remainder occi lobe
AD,0.01735649069299689,lat remainder occi lobe
AD,0.0077220504708053,lat remainder occi lobe
AD,-0.0015436934140948297,lat remainder occi lobe
AD,0.0016167239947701326,lat remainder occi lobe
AD,0.009171604258038268,lat remainder occi lobe
AD,0.01088620868089082,lat remainder occi lobe
AD,0.019030635604876802,lat remainder occi lobe
AD,-0.005981325337184617,lat remainder occi lobe
AD,0.014969277709886701,lat remainder occi lobe
AD,0.003675576992827321,lat remainder occi lobe
AD,0.008735169355658899,lat remainder occi lobe
AD,0.002216994604432464,lat remainder occi lobe
AD,0.020931957286974952,lat remainder occi lobe
AD,0.005869671368116605,lat remainder occi lobe
AD,0.012366415821037799,lat remainder occi lobe
AD,0.009225655566919486,lat remainder occi lobe
AD,0.0036879617889189866,lat remainder occi lobe
AD,0.01771353056877844,lat remainder occi lobe
AD,0.004052680515161866,lat remainder occi lobe
AD,-0.010467830272533946,lat remainder occi lobe
AD,-0.0036367959338946495,lat remainder occi lobe
AD,0.01231676006178508,lat remainder occi lobe
AD,0.014975316803544235,lat remainder occi lobe
AD,0.01089521689760906,lat remainder occi lobe
AD,0.013893169085008952,lat remainder occi lobe
AD,0.015301866732334515,lat remainder occi lobe
AD,0.013745512836100704,lat remainder occi lobe
AD,0.007665644539929695,lat remainder occi lobe
AD,0.0041251738662493685,lat remainder occi lobe
AD,0.009692596827347513,lat remainder occi lobe
AD,0.008553695097330104,lat remainder occi lobe
AD,-0.0016813511076244087,lat remainder occi lobe
AD,0.005154722899521238,lat remainder occi lobe
AD,0.0069032810136302955,lat remainder occi lobe
AD,0.018982371859664355,lat remainder occi lobe
AD,0.013833579773265376,lat remainder occi lobe
AD,0.0027996523011694745,lat remainder occi lobe
AD,0.014625491723047439,lat remainder occi lobe
AD,0.006846861161595816,lat remainder occi lobe
AD,0.004447351901504457,lat remainder occi lobe
AD,0.007804255900550887,lat remainder occi lobe
AD,0.014601097121712158,lat remainder occi lobe
AD,-6.75589127660753e-05,lat remainder occi lobe
AD,0.015411540888777777,lat remainder occi lobe
AD,0.01932558169167676,lat remainder occi lobe
AD,0.016158301963447076,lat remainder occi lobe
AD,0.013273508593112994,lat remainder occi lobe
AD,0.004292872887853541,lat remainder occi lobe
AD,0.013320115159429293,lat remainder occi lobe
AD,0.006526508618379199,lat remainder occi lobe
AD,0.005158686177595465,lat remainder occi lobe
AD,0.014382684403854977,lat remainder occi lobe
AD,0.016861890346377084,lat remainder occi lobe
AD,0.011469792129876819,lat remainder occi lobe
AD,0.016738222462444392,lat remainder occi lobe
AD,0.014434132984085026,lat remainder occi lobe
AD,0.011116611842885923,lat remainder occi lobe
AD,0.019784765443737876,lat remainder occi lobe
AD,0.005002816143705521,lat remainder occi lobe
AD,0.009426709140067158,lat remainder occi lobe
AD,-0.0006830377976016714,lat remainder occi lobe
AD,0.023404202312746893,lat remainder occi lobe
AD,0.01809347809944145,lat remainder occi lobe
AD,0.0010318185259153654,lat remainder occi lobe
AD,0.004466467125245453,lat remainder occi lobe
AD,0.01190978617135367,lat remainder occi lobe
AD,-0.0006279695220848631,lat remainder occi lobe
AD,0.012835095512857648,lat remainder occi lobe
AD,0.027317497378061724,lat remainder occi lobe
AD,-0.012537123871510014,lat remainder occi lobe
AD,0.000499938099573573,lat remainder occi lobe
AD,0.01004651602056745,lat remainder occi lobe
AD,0.005794931729079127,lat remainder occi lobe
AD,0.023533358426271685,lat remainder occi lobe
AD,-0.0008987846377096131,lat remainder occi lobe
AD,0.005402338637074827,lat remainder occi lobe
AD,0.011885551758974737,lat remainder occi lobe
AD,0.020020574264585474,lat remainder occi lobe
AD,0.019917242152332322,lat remainder occi lobe
AD,0.008574232394182098,lat remainder occi lobe
AD,0.009938984296325398,lat remainder occi lobe
AD,0.02425915886819984,lat remainder occi lobe
AD,0.011691641100151716,lat remainder occi lobe
AD,0.02203364832527981,lat remainder occi lobe
AD,0.011293758535511005,lat remainder occi lobe
AD,0.026169963532517927,lat remainder occi lobe
AD,0.009417825940702583,lat remainder occi lobe
AD,0.019108634416723176,lat remainder occi lobe
AD,-0.004949101200048139,lat remainder occi lobe
AD,0.010038152361770209,lat remainder occi lobe
AD,0.015844292278723728,lat remainder occi lobe
AD,0.014276087358472982,lat remainder occi lobe
AD,0.016696323957056173,lat remainder occi lobe
AD,0.00812283731059613,lat remainder occi lobe
AD,0.013361096647045356,lat remainder occi lobe
AD,0.015171646459693204,lat remainder occi lobe
AD,0.0038811876934346902,lat remainder occi lobe
AD,0.0002262934159660765,lat remainder occi lobe
AD,-0.005637124445926851,lat remainder occi lobe
AD,0.013837128425684343,lat remainder occi lobe
AD,0.007345560873261523,lat remainder occi lobe
AD,0.0052940419025682625,lat remainder occi lobe
AD,0.009680222967473945,lat remainder occi lobe
AD,0.011522778527039968,lat remainder occi lobe
AD,0.0012150011393484341,lat remainder occi lobe
AD,0.0026215348339882457,lat remainder occi lobe
AD,0.014805664881597087,lat remainder occi lobe
AD,0.001070096673210154,lat remainder occi lobe
AD,0.018760337756661707,lat remainder occi lobe
AD,0.03436667710298777,lat remainder occi lobe
AD,0.011256540977356679,lat remainder occi lobe
AD,0.012817981635001297,lat remainder occi lobe
AD,0.012549845449425796,lat remainder occi lobe
AD,0.015145208248473686,lat remainder occi lobe
AD,0.017663224467582006,lat remainder occi lobe
AD,0.027200183558211126,lat remainder occi lobe
AD,0.007188813061038011,lat remainder occi lobe
AD,0.002574476136352426,lat remainder occi lobe
AD,0.009632283072615872,lat remainder occi lobe
AD,-0.014917994365368777,lat remainder occi lobe
AD,0.02086963014899244,lat remainder occi lobe
AD,0.001792234033301655,lat remainder occi lobe
AD,0.019289047240255836,lat remainder occi lobe
AD,0.007913739321435647,lat remainder occi lobe
AD,0.019033640310906985,lat remainder occi lobe
AD,0.0026443635020181816,lat remainder occi lobe
AD,0.010292811623417697,lat remainder occi lobe
AD,0.0029190431334700324,lat remainder occi lobe
AD,0.008514095908180338,lat remainder occi lobe
AD,0.004684137412439815,lat remainder occi lobe
AD,0.010495053809435688,lat remainder occi lobe
AD,0.04111002698881275,lat remainder occi lobe
AD,0.014623344978571701,lat remainder occi lobe
AD,0.009071282978001359,lat remainder occi lobe
AD,0.003969875726008118,lat remainder occi lobe
AD,0.008964145150378244,lat remainder occi lobe
AD,0.02695301900609811,lat remainder occi lobe
AD,-0.007148168945421172,lat remainder occi lobe
AD,0.016611735964681202,lat remainder occi lobe
AD,0.015721207123189973,lat remainder occi lobe
AD,0.009291216678882209,lat remainder occi lobe
AD,0.007260318515827062,lat remainder occi lobe
AD,0.004297590989931674,lat remainder occi lobe
AD,0.0058505802430418915,lat remainder occi lobe
AD,0.013989166869592614,lat remainder occi lobe
AD,0.009422985790956458,lat remainder occi lobe
AD,0.00892965132065984,lat remainder occi lobe
AD,0.005010860651806438,lat remainder occi lobe
AD,0.008976292178428425,lat remainder occi lobe
AD,0.02257391050042515,lat remainder occi lobe
AD,0.011077712709039022,lat remainder occi lobe
AD,0.008257958243854535,lat remainder occi lobe
AD,0.02340286832812983,lat remainder occi lobe
AD,0.01036669852429526,lat remainder occi lobe
AD,0.003911433624176836,lat remainder occi lobe
AD,-0.0008825350436001355,lat remainder occi lobe
AD,0.020831352585104553,lat remainder occi lobe
AD,0.023124759753144018,lat remainder occi lobe
AD,0.003061750313735742,lat remainder occi lobe
AD,0.008360746416790488,lat remainder occi lobe
AD,0.012258099979915709,lat remainder occi lobe
AD,0.0114430165245801,lat remainder occi lobe
AD,0.005930808629839518,lat remainder occi lobe
AD,0.006385190276335734,lat remainder occi lobe
AD,0.010577430059137444,lat remainder occi lobe
AD,0.00510885132158306,lat remainder occi lobe
AD,0.016816463022429017,lat remainder occi lobe
AD,0.02400716074030937,lat remainder occi lobe
AD,0.004280754666473135,lat remainder occi lobe
AD,0.01059213117015796,lat remainder occi lobe
AD,-0.012798181776365438,lat remainder occi lobe
AD,0.013055938126542434,lat remainder occi lobe
AD,0.006387708349580367,lat remainder occi lobe
AD,0.011844964062844944,lat remainder occi lobe
AD,0.0209080534520209,lat remainder occi lobe
AD,0.01326753303712481,lat remainder occi lobe
AD,0.008907079178778558,lat remainder occi lobe
AD,0.008807231011268712,lat remainder occi lobe
AD,0.019994905869489845,lat remainder occi lobe
AD,0.02625005503677319,lat remainder occi lobe
AD,0.014550095775042954,lat remainder occi lobe
AD,0.018799882395711297,lat remainder occi lobe
AD,0.004802304412062771,lat remainder occi lobe
AD,0.01249958765802439,lat remainder occi lobe
AD,0.005751794664601987,lat remainder occi lobe
AD,0.005050508805086543,lat remainder occi lobe
AD,-0.0048009677507742385,lat remainder occi lobe
AD,0.007981665864123955,lat remainder occi lobe
AD,0.009175241183196691,lat remainder occi lobe
AD,0.023478103956324176,lat remainder occi lobe
AD,0.00952774537602084,lat remainder occi lobe
AD,0.0006204346874395701,lat remainder occi lobe
AD,0.024083492607646795,lat remainder occi lobe
AD,0.0174068165533991,lat remainder occi lobe
AD,0.035083196509569384,lat remainder occi lobe
AD,0.015538584685833435,lat remainder occi lobe
AD,0.00649736325308719,lat remainder occi lobe
AD,0.002772346246097769,ant cingulate gyrus
AD,0.007500704026007651,ant cingulate gyrus
AD,0.002860685211568207,ant cingulate gyrus
AD,0.00210070047332283,ant cingulate gyrus
AD,-0.0013113689505719135,ant cingulate gyrus
AD,0.008064579137213512,ant cingulate gyrus
AD,-0.004903353645339861,ant cingulate gyrus
AD,-0.0004085049318997252,ant cingulate gyrus
AD,0.011513729024761303,ant cingulate gyrus
AD,0.0008290822574123218,ant cingulate gyrus
AD,0.0009917124804973679,ant cingulate gyrus
AD,-0.00038654893366035954,ant cingulate gyrus
AD,-0.0005704449860831581,ant cingulate gyrus
AD,-0.020147368888120826,ant cingulate gyrus
AD,0.0012920589065062264,ant cingulate gyrus
AD,-0.001954594022011564,ant cingulate gyrus
AD,-0.009373582210528857,ant cingulate gyrus
AD,-0.00912950317841833,ant cingulate gyrus
AD,-0.0002164992053445662,ant cingulate gyrus
AD,0.004397577000522163,ant cingulate gyrus
AD,-0.0031452750009385096,ant cingulate gyrus
AD,0.0020843828386757158,ant cingulate gyrus
AD,0.0012341330780682976,ant cingulate gyrus
AD,0.005629575342722708,ant cingulate gyrus
AD,0.004122156227535237,ant cingulate gyrus
AD,0.007878588366957739,ant cingulate gyrus
AD,0.00444278853032867,ant cingulate gyrus
AD,0.009253095023417948,ant cingulate gyrus
AD,0.0024209073889110574,ant cingulate gyrus
AD,-0.005139709368285469,ant cingulate gyrus
AD,-0.0021518762283310256,ant cingulate gyrus
AD,0.003992469441900711,ant cingulate gyrus
AD,0.00301560612888815,ant cingulate gyrus
AD,-0.0024201984537598736,ant cingulate gyrus
AD,-0.0002814244916126603,ant cingulate gyrus
AD,0.0022066574213550484,ant cingulate gyrus
AD,0.0009494343801637745,ant cingulate gyrus
AD,-0.003690538454914752,ant cingulate gyrus
AD,0.00390910501518122,ant cingulate gyrus
AD,-0.0009800995033585756,ant cingulate gyrus
AD,0.001578188134171864,ant cingulate gyrus
AD,-0.0032091513477836755,ant cingulate gyrus
AD,0.00331959788239724,ant cingulate gyrus
AD,0.004555367636456507,ant cingulate gyrus
AD,0.0006815494249262442,ant cingulate gyrus
AD,-0.003399410224072267,ant cingulate gyrus
AD,0.003634987657071341,ant cingulate gyrus
AD,-0.0011274226518193826,ant cingulate gyrus
AD,0.0009931376209822889,ant cingulate gyrus
AD,0.008962243896341659,ant cingulate gyrus
AD,0.002622639706562387,ant cingulate gyrus
AD,-0.0002164909865769393,ant cingulate gyrus
AD,0.00042262746014700033,ant cingulate gyrus
AD,-0.0012306626049422371,ant cingulate gyrus
AD,0.001747447302347734,ant cingulate gyrus
AD,-0.005661280122671746,ant cingulate gyrus
AD,-0.003113608659535959,ant cingulate gyrus
AD,0.002747537086747561,ant cingulate gyrus
AD,-0.0010032718304169436,ant cingulate gyrus
AD,0.0028875119266185004,ant cingulate gyrus
AD,0.007857453639664889,ant cingulate gyrus
AD,0.003094406596586463,ant cingulate gyrus
AD,0.01001417578238896,ant cingulate gyrus
AD,-0.005784133087712258,ant cingulate gyrus
AD,-0.0003414211555254091,ant cingulate gyrus
AD,-0.0016526026145350287,ant cingulate gyrus
AD,0.002934979093206426,ant cingulate gyrus
AD,0.0036758971951017906,ant cingulate gyrus
AD,0.0016367257376690338,ant cingulate gyrus
AD,0.0007986880063392023,ant cingulate gyrus
AD,0.005519725502627795,ant cingulate gyrus
AD,0.003767725038997736,ant cingulate gyrus
AD,0.006703091554823548,ant cingulate gyrus
AD,0.012581294728978348,ant cingulate gyrus
AD,0.0003526714442716524,ant cingulate gyrus
AD,0.004160167313895458,ant cingulate gyrus
AD,0.0023775091740582677,ant cingulate gyrus
AD,8.643556672641248e-05,ant cingulate gyrus
AD,0.0008785453243498841,ant cingulate gyrus
AD,-0.003745233942303633,ant cingulate gyrus
AD,6.276925409237069e-05,ant cingulate gyrus
AD,0.0008978460889086898,ant cingulate gyrus
AD,-0.002512648476187768,ant cingulate gyrus
AD,0.00015841022078147068,ant cingulate gyrus
AD,0.0023180058887486564,ant cingulate gyrus
AD,-0.0007484242722910531,ant cingulate gyrus
AD,0.0058365364355856455,ant cingulate gyrus
AD,-0.003599721775650029,ant cingulate gyrus
AD,-0.005721047982089982,ant cingulate gyrus
AD,3.5483293927101624e-05,ant cingulate gyrus
AD,-0.001331978021491162,ant cingulate gyrus
AD,-0.0052566611399233335,ant cingulate gyrus
AD,0.013062837423698776,ant cingulate gyrus
AD,-0.00415374628829011,ant cingulate gyrus
AD,-0.03509281485594829,ant cingulate gyrus
AD,-0.0036883628938443615,ant cingulate gyrus
AD,-0.005262898286255959,ant cingulate gyrus
AD,0.008955048647263198,ant cingulate gyrus
AD,0.001392498491915369,ant cingulate gyrus
AD,0.011260510551657336,ant cingulate gyrus
AD,0.0013159796557332389,ant cingulate gyrus
AD,0.0004544038571178042,ant cingulate gyrus
AD,0.010155715013199281,ant cingulate gyrus
AD,0.004720795364634003,ant cingulate gyrus
AD,0.005910456958243352,ant cingulate gyrus
AD,-0.006856184804319253,ant cingulate gyrus
AD,-0.004631446623339046,ant cingulate gyrus
AD,0.003324410025394549,ant cingulate gyrus
AD,-0.006999770059481641,ant cingulate gyrus
AD,0.0009299703312320661,ant cingulate gyrus
AD,0.00011631915449199822,ant cingulate gyrus
AD,0.0066673340432783935,ant cingulate gyrus
AD,-0.0005226153847478362,ant cingulate gyrus
AD,0.0061339896236982435,ant cingulate gyrus
AD,0.0017933729875043705,ant cingulate gyrus
AD,-0.0026566563367547485,ant cingulate gyrus
AD,0.0038822960332835343,ant cingulate gyrus
AD,-0.00022029163381066894,ant cingulate gyrus
AD,-0.0051035646872392825,ant cingulate gyrus
AD,0.0040200352035932654,ant cingulate gyrus
AD,0.004784695697653019,ant cingulate gyrus
AD,0.004826427977111859,ant cingulate gyrus
AD,-0.00026492248042092733,ant cingulate gyrus
AD,0.006280057519061648,ant cingulate gyrus
AD,0.0026666282935327093,ant cingulate gyrus
AD,0.0013374377993591337,ant cingulate gyrus
AD,0.0022368077904224887,ant cingulate gyrus
AD,-0.002095258567748634,ant cingulate gyrus
AD,0.002394824494444671,ant cingulate gyrus
AD,-0.002046109273882425,ant cingulate gyrus
AD,-0.00031221315198623283,ant cingulate gyrus
AD,0.0015408306668664457,ant cingulate gyrus
AD,0.0043754315682384935,ant cingulate gyrus
AD,0.008633046066986397,ant cingulate gyrus
AD,0.0050577210286329045,ant cingulate gyrus
AD,0.004172724823373713,ant cingulate gyrus
AD,-0.0010377861178478597,ant cingulate gyrus
AD,0.0058326818229438,ant cingulate gyrus
AD,-0.005015595716137791,ant cingulate gyrus
AD,0.003751097353014262,ant cingulate gyrus
AD,0.005109444771293376,ant cingulate gyrus
AD,0.004962505359011017,ant cingulate gyrus
AD,0.001056553030957841,ant cingulate gyrus
AD,0.0006718886637031136,ant cingulate gyrus
AD,0.005548513445979247,ant cingulate gyrus
AD,-0.012768132649578401,ant cingulate gyrus
AD,0.0013564629737360234,ant cingulate gyrus
AD,0.0003356602147026489,ant cingulate gyrus
AD,0.00638430432330442,ant cingulate gyrus
AD,0.0031667014942281524,ant cingulate gyrus
AD,0.00438643269313492,ant cingulate gyrus
AD,0.007064291243296773,ant cingulate gyrus
AD,-0.001934045365987362,ant cingulate gyrus
AD,0.006930802356374659,ant cingulate gyrus
AD,0.004276956256968897,ant cingulate gyrus
AD,0.0006144378340313548,ant cingulate gyrus
AD,0.007118578588432333,ant cingulate gyrus
AD,0.000887630381518092,ant cingulate gyrus
AD,-0.0030390619519072054,ant cingulate gyrus
AD,-0.000417109068167925,ant cingulate gyrus
AD,0.005384182319391931,ant cingulate gyrus
AD,-0.00164069971291946,ant cingulate gyrus
AD,0.0003271676010532259,ant cingulate gyrus
AD,-0.0028780710073243094,ant cingulate gyrus
AD,0.00060870837352368,ant cingulate gyrus
AD,-0.0006759149793339704,ant cingulate gyrus
AD,0.005433728365198286,ant cingulate gyrus
AD,0.013803474331200202,ant cingulate gyrus
AD,0.006532744972631626,ant cingulate gyrus
AD,0.0033118983863955993,ant cingulate gyrus
AD,0.004750671511126598,ant cingulate gyrus
AD,0.006514308663483067,ant cingulate gyrus
AD,-0.00905137810227792,ant cingulate gyrus
AD,-0.00421190744919634,ant cingulate gyrus
AD,0.0034864883849980077,ant cingulate gyrus
AD,0.01833559085075422,ant cingulate gyrus
AD,0.006641535966095869,ant cingulate gyrus
AD,-0.018409069610994165,ant cingulate gyrus
AD,0.003354857289313,ant cingulate gyrus
AD,0.0059409711774853395,ant cingulate gyrus
AD,0.006752864966154319,ant cingulate gyrus
AD,0.00655919731083649,ant cingulate gyrus
AD,0.004193415029901593,ant cingulate gyrus
